"Subject","Operation","LogonUserDisplayName","LastAccessed","DestFolderPathName","FolderPathName","ClientInfoString","ClientIPAddress","ClientMachineName","ClientProcessName","ClientVersion","LogonType","MailboxResolvedOwnerName","OperationResult","CrossMailboxOp"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
"10 Better Ways to Change Your Life Than Resolutions","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
"Fwd: New Log Book","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"You won't believe this!! 😱","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Up To 24% Off – Bestselling Basketball Medal","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"temporarily out of the school","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Sub plans February 1","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Your Available Balance","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"FedEx Shipment 625265234691: This shipment is scheduled to be sent","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
"1 minute for the next generation","HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
"Wishing You a Happy New Year’s Eve!","HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"New lower prices for a new year","HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"[Last Chance] FWD: Christ makes all things new","HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Your statement is available","HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"​​​​​​​Warren Woods Christian School's sales next year","HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Happy New Year","HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"What's always here and always on us?","HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
"Device Alert Notification : Printer requires attention : Add Toner: Black","HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:30 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
"@Remote : Notice: Supply Order Successful : Printer requires attention","HardDelete","Seth Cox","2/2/2023 8:58:21 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"two words = you + sandwiches 💕","HardDelete","Seth Cox","2/2/2023 8:58:21 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"DYK ""What Can I do to Help?"" is actually NOT helpful.","HardDelete","Seth Cox","2/2/2023 8:58:21 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"3 fresh looks for 2023","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Subscriber benefits: Tools for your resolutions","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Warren Woods Christian School - Need a business loan for 2023 growth?","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Re: HUGE ANNOUNCEMENT - 1st Day School Supplies","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
"Jan 2023 Calendars/Checklist/Message MDHHS","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"10 Better Ways to Change Your Life Than Resolutions","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"my actual opt-in newsletter stats vs. targeted outbound campaigns","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
"Re: External:  Lucien - limit physical activities","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Apple of the Month 🍎","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"You won't believe this!! 😱","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"New Year, New You! Self-Care & Wellness Webinar","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Up To 24% Off – Bestselling Basketball Medal","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
"HP Mini Deal","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Confirmed case of RSV","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Fwd: New Log Book","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Abby & Olivia Acker","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Camps Rock Summer Camp Marketing Kickoff Extended!!","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Billy McCloud","HardDelete","Seth Cox","2/2/2023 8:58:20 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
